135	2845	13176
136	2821	13293
137	2760	13428
138	2956	13661
139	2805	13576
140	3010	14141
141	2979	14123
142	2903	14310
143	2975	14646
144	3169	15062
145	2740	13298
146	2704	13299
147	2687	13220
148	2954	13441
149	2830	13234
150	2789	13134
151	2749	13025
152	2815	13108
153	3070	13415
154	3036	13388
155	3009	13355
156	3086	13513
157	3065	13595
158	3024	13597
159	2937	13435
160	3149	13768
161	3064	13857
162	3114	15190
163	3233	15752
164	3187	19238
165	3076	14185
166	3099	15504
167	3295	14469
168	3131	14493
169	3064	14564
170	3073	14666
171	3367	15031
172	3293	15155
173	3404	15155
174	3143	14979
175	3268	15031
176	3238	15254
177	3198	15366
178	3289	15482
179	3119	15630
180	3478	15970
181	3421	16073
182	3430	16144
183	3312	16132
184	3386	16386
185	3418	16698
186	3543	17084
187	3583	17325
188	3449	17331
189	3416	17468
190	3481	17381
191	3653	17487
192	3600	17543
193	3595	17662
194	3740	17893
195	3757	17931
196	3802	18176
197	3741	18260
198	3740	18433
199	3799	18405
200	3620	18392
201	3818	18591
202	3827	18643
203	3926	18764
204	3726	18712
205	4032	22922
206	3981	19128
207	3744	18857
208	3813	19092
209	3914	19354
210	3907	19420
211	3910	19542
212	3988	21986
213	4091	19904
214	4154	20188
215	4138	20209
216	3939	20288
217	3882	20411
218	4021	20668
219	4204	20977
220	4042	20896
221	4231	21272
222	4362	21398
223	4048	21197
224	4280	21584
225	4155	21618
226	4037	23544
227	4831	24521
228	4133	23201
229	5222	22346
230	4294	22407
231	4254	22453
232	4208	22581
233	4374	22787
234	4444	22922
235	4320	22878
236	4469	23099
237	4314	29636
238	4625	25215
239	4502	23320
240	4320	23392
241	4599	23846
242	4700	23950
243	4719	24218
244	4666	24120
245	4699	24411
246	4657	24305
247	4614	24620
248	4686	24644
249	4437	24490
250	4509	24691
251	4787	25213
252	4608	25027
253	4527	25000
254	4671	25162
255	4505	25176
256	4997	25865
257	4913	25910
258	4790	25849
259	4712	25909
260	4943	26200
261	4654	26267
262	4848	26514
263	4657	26481
264	4900	26897
265	4732	31949
266	4766	27013
267	5103	27391
268	4995	27631
269	5162	27659
270	4974	31659
271	5268	27888
272	5071	30190
273	5455	28188
274	4817	27986
275	5338	28859
276	4951	30530
277	5278	29340
278	5231	28762
279	5036	28722
280	5025	29047
281	4961	28969
282	5433	32092
283	5492	30848
284	5999	29583
285	5318	29694
286	5155	29718
287	5085	29919
288	5621	30273
289	5217	32358
290	5645	30202
291	6555	30313
292	5287	29873
293	5230	29771
294	6530	30761
295	5697	30204
296	5415	30147
297	5435	29887
298	5579	30176
299	5634	30513
300	5409	29798
301	5706	29806
302	5539	29595
303	5497	29721
304	5418	29639
305	5827	30098
306	5428	29636
307	5514	29778
308	5767	30077
309	5927	30427
310	5899	30649
311	6852	32584
312	6942	36289
313	5675	33013
314	6026	32613
315	6545	33059
316	6383	33837
317	6437	32817
318	6467	33227
319	6305	32815
320	6290	34650
321	6176	31469
322	5854	31137
323	5968	31222
324	5738	30922
325	6194	31700
326	6208	31808
327	5928	31884
328	5836	31945
329	6405	32573
330	6339	32434
331	6347	32893
332	6189	34177
333	5938	36944
334	8600	43302
335	6294	34648
336	6305	35065
337	6418	42965
338	9456	49181
339	6670	33642
340	6291	33237
341	6406	33573
342	6385	33545
343	6798	33916
344	6344	34394
345	7311	35116
346	7664	33946
347	6326	33793
348	6724	34219
349	7509	36696
350	7407	49864
351	8934	56515
352	11737	37492
353	7117	37250
354	6691	37722
355	7259	43740
356	7355	38024
357	6723	37582
358	7241	38449
359	6768	37821
360	6869	38285
361	10024	38638
362	6940	38440
363	7344	38865
364	7343	38911
365	7254	39088
366	6902	39251
367	7379	39379
368	7479	39832
369	7570	40771
370	7545	40351
371	7565	40581
372	7017	40230
373	7417	41794
374	7495	42194
375	7300	40434
376	7567	43432
377	7720	40686
378	7386	40763
379	7262	41037
380	7150	40621
381	7297	40752
382	7185	40399
383	7206	40562
384	7680	41131
385	7967	41824
386	7774	41610
387	7373	41329
388	7621	41618
389	7512	41521
390	7642	47570
391	7631	42480
392	7419	42177
393	7989	42778
394	7415	42384
395	7727	42912
396	7431	43349
397	8135	44260
398	8019	47624
399	7974	44034
400	8096	44347
401	7679	45384
402	7790	44398
403	7618	44296
404	8052	44631
405	8216	44938
406	7608	44420
407	8152	45115
408	8019	45413
409	7877	44916
410	8336	45813
411	8356	45272
412	8549	46128
413	8377	45645
414	8495	46216
415	7859	45420
416	8041	45696
417	8244	46762
418	8246	46658
419	8028	46174
420	8428	48842
421	8703	47866
422	8710	47416
423	8251	47056
424	8363	57523
425	11241	48090
426	8362	47564
427	8092	48565
428	8784	48175
429	8710	48295
430	8540	48367
431	8390	48524
432	8286	48339
433	8650	48788
434	8520	49011
435	8318	48978
436	8848	49524
437	8349	49257
438	8318	49318
439	8181	49403
440	8757	49997
441	8810	55882
442	8542	50195
443	8275	47385
444	8063	47165
445	7945	47250
446	8390	47804
447	7992	47438
448	7862	47644
449	8572	48399
450	8307	48371
451	9516	52321
452	8134	49620
453	8651	49555
454	8741	49729
455	8569	49549
456	8048	51927
457	8631	49592
458	8242	49484
459	12086	50360
460	8471	49940
461	8556	50046
462	8192	50164
463	8695	50511
464	8612	50768
465	8763	51144
466	8094	50587
467	8475	51023
468	8360	50961
469	8459	51093
470	8962	54425
471	8797	51555
472	8388	51304
473	8252	51281
474	8731	54565
475	9014	52084
476	8964	51853
477	8994	52309
478	9102	52502
479	8651	51983
480	8511	52161
481	8578	52160
482	9293	53057
483	9117	54866
484	8973	55139
485	10916	55086
486	8847	60448
487	9261	55601
488	9229	57286
489	9353	56483
490	10657	55606
491	9189	57444
492	9298	56271
493	9192	58251
494	9517	59503
495	9762	58732
496	9350	58858
497	9775	58347
498	9533	58212
499	8832	59570
500	10492	64312
501	10133	55292
502	8873	55102
503	8943	55281
504	9207	55813
505	9709	56239
506	9322	56594
507	9012	56475
508	9115	56659
509	8863	56062
510	9278	56402
511	9011	60396
512	9616	57454
513	9503	62017
514	9405	57088
515	9309	57220
516	9391	61708
517	9146	57331
518	9499	57968
519	9450	57808
520	9426	59128
521	9564	58103
522	9840	58347
523	9724	58815
524	9178	58984
525	9732	61750
526	10176	59431
527	9810	59307
528	9957	59539
529	10012	59910
530	9646	59458
531	9825	59941
532	9831	59933
533	10098	60050
534	9830	60115
535	10289	61113
536	10285	62267
537	10167	64518
538	11009	60888
539	10255	66734
540	9995	60984
541	10001	61253
542	9506	60894
543	9990	61431
544	9734	61074
545	10244	61756
546	10071	61819
547	10514	62640
548	9749	61837
549	14996	61895
550	10485	63046
551	10070	62537
552	10475	63302
553	9864	62842
554	10086	63953
555	10507	63997
556	9955	63060
557	9794	63152
558	10253	64636
559	10511	63917
560	9914	73225
561	10639	67938
562	11017	75138
563	11690	70442
564	10851	66921
565	10844	65083
566	10562	65035
567	10200	64874
568	11044	65881
569	10661	65635
570	10550	71394
571	10151	65438
572	10985	68486
573	11131	70348
574	10840	66138
575	10280	71763
576	11219	66922
577	11132	67007
578	11137	66869
579	11015	66844
580	11163	66998
581	10342	73393
582	11500	71247
583	11836	71550
584	11269	70889
585	12119	71961
586	12023	71576
587	10646	70657
588	12087	71835
589	11288	71258
590	11336	71050
591	11945	72179
592	11998	71445
593	12101	71624
594	11788	71189
595	11721	71135
596	11227	70553
597	11296	71500
598	12047	72001
599	11887	71067
600	11762	70781
601	11758	72082
602	11583	71633
603	11380	70836
604	11457	70847
605	11908	71895
606	12332	72095
607	12534	71841
608	12150	71516
609	11963	71403
610	12580	72203
611	12271	71676
612	11967	71080
613	11996	71158
614	12050	71297
615	11794	71044
616	12700	72337
617	12661	72293
618	11986	71430
619	12087	71872
620	12069	72323
621	15219	71930
622	11922	72193
623	11997	71790
624	11847	71761
625	12801	72937
626	12167	72189
627	12398	72993
628	12150	72371
629	12924	73209
630	12135	72951
631	12116	72442
632	11790	76408
633	12600	73171
634	12584	73078
635	12028	72908
636	12828	73537
637	12384	73124
638	11954	72175
639	12865	72695
640	13048	87906
641	12192	73283
642	13072	74064
643	13027	74229
644	13085	74464
645	13060	74638
646	13027	74679
647	13051	74686
648	12318	74154
649	12152	75048
650	13362	75299
651	13068	80501
652	12568	75226
653	13143	75161
654	13140	76629
655	12266	75206
656	12328	75576
657	12369	75436
658	12960	76337
659	12423	82304
660	12477	75517
661	13691	77109
662	12475	75682
663	13181	76412
664	13020	77062
665	13082	76959
666	13183	77188
667	12784	76703
668	13610	77293
669	12473	72961
670	13067	79207
671	12275	72531
672	12011	72002
673	12309	72422
674	12303	72881
675	12476	72944
676	12977	73576
677	12456	73661
678	14521	72710
679	11920	72762
680	12121	73243
681	12909	74141
682	12329	73615
683	11940	73228
684	11942	73398
685	12216	73602
686	12642	80695
687	12933	78016
688	12328	74292
689	12967	75313
690	12634	74917
691	12547	74725
692	12076	74474
693	12192	74760
694	12508	75524
695	13343	76311
696	13151	75861
697	15569	79165
698	14397	86067
699	14046	81433
700	13096	81016
701	13440	82839
702	13188	79745
703	13863	81289
704	14000	82030
705	14157	81880
706	14222	77847
707	12775	76127
708	12600	76191
709	12451	76137
710	12482	76209
711	13568	77754
712	13168	77344
713	13332	77550
714	12991	81722
715	13800	81494
716	13203	83745
717	13396	83111
718	14384	78801
719	13678	79427
720	13209	79338
721	12591	78839
722	13245	79742
723	13021	83882
724	14605	78914
725	13099	79545
726	13234	79897
727	13171	79776
728	13932	81006
729	12865	79651
730	13334	80596
731	14590	80713
732	13570	87210
733	14207	80943
734	13216	80953
735	13154	81152
736	12920	81195
737	12975	80895
738	13708	81944
739	13701	82645
740	13858	83449
741	13217	85042
742	13237	87267
743	13089	83245
744	14181	83957
745	14007	89650
746	14023	84242
747	13732	85358
748	13546	85050
749	13361	87935
750	13769	85664
751	13226	84683
752	14313	86199
753	14357	86340
754	14244	86431
755	13476	85137
756	14166	86664
757	13328	90299
758	13701	86062
759	14841	91844
760	13353	86259
761	14555	91317
762	13964	86880
763	14136	87330
764	13744	87113
765	13565	87844
766	15793	89333
767	13735	86677
768	14016	87658
769	13524	87234
770	13994	88228
771	14003	87553
772	14812	89594
773	14602	88989
774	16711	89044
775	13879	91628
776	14544	88602
777	14563	88542
778	14383	88656
779	14044	88486
780	14568	89105
781	13939	88498
782	16628	95052
783	15131	94748
784	15150	95891
785	15889	98311
786	14169	95718
787	15006	93416
788	16446	93433
789	14968	93729
790	13927	89516
791	14688	94210
792	14310	91155
793	14884	90380
794	14255	91054
795	15344	91678
796	14808	90907
797	15029	96529
798	14837	93983
799	14104	90547
800	15258	92607
801	14395	91428
802	14869	91944
803	14278	91479
804	14383	91439
805	15377	114562
806	15579	97994
807	16689	99579
808	16288	99370
809	16666	99736
810	15413	98851
811	15547	98298
812	15246	99065
813	14429	92165
814	14887	92531
815	14622	92316
816	14290	93082
817	14347	93201
818	15541	94429
819	14919	95564
820	14710	93006
821	14618	92912
822	14908	93301
823	15418	100932
824	15948	95470
825	14798	93605
826	14561	93600
827	15901	98686
828	15343	99613
829	15706	94810
830	15964	96495
831	14918	94603
832	15331	95691
833	15735	95611
834	15266	107083
835	23497	104315
836	16132	102727
837	17124	103870
838	16052	103084
839	15681	102742
840	17286	104618
841	17444	105636
842	16910	97574
843	17278	99361
844	14779	97649
845	16045	98012
846	14840	97435
847	14955	103938
848	15330	101644
849	16168	98657
850	14984	97677
851	15906	98742
852	16420	99756
853	15378	98438
854	16477	100010
855	15947	99217
856	19217	103552
857	17595	110572
858	17934	102931
859	16849	100514
860	16309	132191
861	22999	110738
862	16527	108579
863	16641	116106
864	17445	105868
865	15938	104253
866	15269	105735
867	15881	109353
868	17202	108593
869	16907	118713
870	17371	109259
871	18045	105336
872	15722	103241
873	16138	105654
874	15701	103154
875	15753	105099
876	15972	103931
877	15736	112437
878	15932	104230
879	15644	105762
880	16858	105250
881	21444	109693
882	16493	106140
883	16790	107452
884	16293	105353
885	15841	105235
886	17389	104979
887	16387	106448
888	17952	106321
889	16968	107260
890	20332	107860
891	16915	105458
892	16579	109189
893	15683	104546
894	16681	106022
895	16611	105654
896	17272	106487
897	15725	104925
898	16467	105981
899	15774	112806
900	15897	107091
901	16107	106201
902	16707	106983
903	16342	108144
904	16982	107527
905	16414	113025
906	16510	119054
907	18210	115986
908	18237	116504
909	18238	116991
910	17777	116070
911	18650	117854
912	18565	119578
913	17580	118100
914	18724	117622
915	18028	117269
916	17777	117245
917	17849	117613
918	17984	118554
919	18001	117745
920	17574	118367
921	17514	118838
922	17730	118022
923	18241	118982
924	18170	120089
925	19298	119207
926	17667	119032
927	18440	119421
928	18277	119497
929	18619	119718
930	17922	119464
931	18392	119749
932	17906	119318
933	17837	119809
934	19272	121531
935	18786	120535
936	18115	119843
937	18863	120456
938	18869	120508
939	19270	125700
940	17753	119800
941	18559	120943
942	18906	121810
943	18847	121719
944	17716	120182
945	18854	122866
946	19274	126073
947	19374	122256
948	17967	120847
949	18643	121761
950	19270	122376
951	18243	122513
952	18989	122042
953	19713	123902
954	20033	122516
955	18414	121608
956	18189	121689
957	19242	133226
958	17721	117435
959	18064	115096
960	16916	114440
961	17809	117737
962	17375	115624
963	18136	121832
964	17720	116361
965	18316	116883
966	18559	117573
967	18101	116591
968	17784	117415
969	18582	125603
970	18667	119438
971	17914	117079
972	17240	116171
973	17820	121456
974	19010	121255
975	18580	124749
976	18415	118505
977	18430	118504
978	18449	118344
979	18078	118375
980	18061	123725
981	17603	129193
982	18095	122702
983	17464	123372
984	17880	118760
985	18506	120170
986	18858	121037
987	19789	122117
988	18349	121846
989	18797	120974
990	17495	119181
991	17983	119439
992	17954	120262
993	18034	128643
994	19143	129101
995	20409	130346
996	19335	121891
997	18046	120282
998	18859	121253
999	23733	121489
1000	18113	122991
