315	6641	33111
316	6550	33055
317	6544	33147
318	6572	33092
319	6576	33093
320	6605	33394
321	6623	33524
322	6620	33599
323	6657	33763
324	6675	33980
325	6688	34065
326	6721	34234
327	6739	34486
328	6758	34555
329	6775	34579
330	6807	34692
331	6818	35886
332	7078	34822
333	6862	34902
334	6899	46372
335	9949	36548
336	6980	38689
337	6986	39489
338	7871	36065
339	7239	35955
340	7024	35884
341	7018	36167
342	7041	36267
343	7064	36473
344	7106	36461
345	7086	36467
346	7154	36623
347	7139	37126
348	7374	37506
349	7342	37425
350	7340	37381
351	7287	37343
352	7497	38157
353	8068	37876
354	7288	37468
355	7270	37604
356	7305	37778
357	7332	37901
358	7345	38081
359	7374	38235
360	7402	38374
361	7398	39964
362	7553	39135
363	7531	38856
364	7762	39238
365	7514	38818
366	7503	38921
367	7524	38980
368	7556	39196
369	7556	39679
370	7582	39773
371	7617	39790
372	7630	40013
373	7645	40195
374	7663	44710
375	7700	40593
376	7713	40644
377	7721	40784
378	7742	40937
379	7758	40999
380	7800	40995
381	7794	41117
382	7822	41168
383	7843	41144
384	7855	41299
385	7890	41497
386	7904	41684
387	7905	42278
388	7965	42011
389	7961	42184
390	7973	42351
391	8422	42887
392	8045	42848
393	8052	42940
394	8068	43135
395	8079	47594
396	8122	43445
397	8107	43706
398	8130	49228
399	8191	43832
400	8174	44151
401	8196	44290
402	8219	44374
403	8245	48338
404	7797	41816
405	7734	41858
406	7768	42024
407	7772	42126
408	7805	42293
409	7818	42437
410	7832	42536
411	7856	42675
412	7890	42849
413	7874	43050
414	7914	43228
415	7926	43179
416	7952	43452
417	7971	44492
418	7992	43705
419	7996	43844
420	11504	59795
421	8681	47322
422	8605	47423
423	8639	47601
424	8653	47726
425	8676	47836
426	8702	48028
427	8711	48154
428	8740	48400
429	8752	48482
430	8785	48466
431	8800	48756
432	8811	49013
433	8831	49121
434	8863	52769
435	8902	49568
436	8887	49754
437	8908	49869
438	8940	50147
439	8952	50359
440	8965	50499
441	8990	50578
442	9026	50694
443	9023	50910
444	9054	50994
445	9071	51222
446	9103	51294
447	9106	51898
448	9130	55246
449	9199	52170
450	9169	52290
451	9214	52454
452	9212	52565
453	9225	52744
454	9259	52907
455	9262	53086
456	9286	54262
457	9302	53673
458	9323	53918
459	9355	53902
460	9367	54112
461	9385	55945
462	11441	54668
463	9426	54310
464	9871	55363
465	9490	55075
466	9488	55051
467	9502	55225
468	9534	55268
469	9536	55354
470	9565	55424
471	9634	55478
472	9601	55626
473	9611	55769
474	9657	59132
475	9735	55762
476	9682	55574
477	9712	55694
478	9729	55878
479	9741	55889
480	9758	56180
481	9769	56292
482	9777	56514
483	9814	56736
484	9841	56985
485	10032	53400
486	9237	56240
487	9292	53879
488	9282	53986
489	9311	54112
490	9319	54300
491	9328	54446
492	9363	54564
493	9376	54681
494	9379	54854
495	9398	54935
496	9429	55150
497	9454	55146
498	9465	55115
499	9482	58394
500	9523	57876
501	9523	55683
502	9536	55835
503	9547	55988
504	9564	56015
505	9589	56175
506	9613	60204
507	10773	57285
508	9673	56443
509	9668	56561
510	9684	56746
511	9705	56847
512	9717	59614
513	9783	57202
514	9763	59565
515	9788	57539
516	9804	57610
517	9808	57817
518	9828	58053
519	9852	58360
520	9871	58456
521	9893	58675
522	9898	58910
523	9926	59048
524	9921	62446
525	10000	59540
526	9988	61897
527	10020	59840
528	10035	60031
529	10046	59963
530	10052	60133
531	10068	60250
532	10094	60387
533	10102	60453
534	10117	60578
535	10148	60674
536	10180	69081
537	11055	65166
538	10923	69428
539	10964	65403
540	10956	65572
541	10950	65678
542	10993	65857
543	11004	66039
544	11029	66160
545	11469	66373
546	11086	68511
547	10386	64805
548	10404	62617
549	10402	62563
550	10424	62937
551	10451	63033
552	10466	63220
553	10477	63354
554	10510	63352
555	10516	63583
556	10555	63651
557	10554	63747
558	12824	63958
559	10600	64129
560	10602	68446
561	10647	64491
562	10691	64741
563	10658	69384
564	10720	65880
565	10712	65238
566	10737	65294
567	10740	66737
568	10764	68231
569	10777	65844
570	10798	65983
571	10805	66098
572	10831	66226
573	10840	66353
574	10868	66555
575	10884	66520
576	10907	66788
577	10931	66591
578	10943	66733
579	10965	69757
580	12162	68439
581	13994	74907
582	11791	69274
583	11900	68518
584	12732	68494
585	12731	68642
586	12765	68972
587	12808	69946
588	13580	68600
589	12847	71667
590	11302	67000
591	11186	66959
592	11207	67159
593	11213	66880
594	11244	66854
595	11267	66934
596	11293	66676
597	11306	66697
598	11329	68507
599	11338	66651
600	11346	68769
601	11378	66663
602	11381	68920
603	11435	66595
604	11441	66576
605	11459	66619
606	11470	66683
607	11497	66589
608	11507	66693
609	11520	66722
610	11538	70007
611	11573	69021
612	11591	66941
613	11597	67072
614	11602	67112
615	11638	70654
616	12525	70683
617	11677	67402
618	11691	67518
619	11697	67636
620	11730	67603
621	14335	67718
622	11765	67763
623	11781	70102
624	11809	68903
625	11825	68090
626	11839	68210
627	11855	68283
628	11881	68325
629	11876	68343
630	11921	68395
631	11916	73299
632	11973	71263
633	11974	68520
634	11996	68538
635	12002	68789
636	12028	68853
637	12029	68819
638	12056	68942
639	12078	69037
640	12099	69498
641	12101	74190
642	12183	69424
643	12161	71695
644	12172	69795
645	12191	69835
646	12214	70080
647	12226	70233
648	12240	70533
649	12259	72238
650	12286	70756
651	12295	74734
652	14400	71157
653	12347	71214
654	12343	71425
655	12376	71598
656	12378	71847
657	12416	71739
658	12432	71808
659	12450	72069
660	12457	71864
661	12482	92720
662	13600	77577
663	13462	78947
664	13474	77587
665	13454	79714
666	13523	77883
667	13473	79194
668	13504	79282
669	13637	97056
670	21128	93217
671	13759	75686
672	12725	73603
673	12705	84312
674	13907	73845
675	12748	76942
676	13924	77254
677	12804	76069
678	12816	76073
679	13792	77655
680	13730	94590
681	12974	76633
682	13116	79787
683	14730	76484
684	13794	81612
685	13906	80794
686	14009	80787
687	14017	82173
688	14040	81375
689	13923	82288
690	13984	80885
691	13955	81114
692	13964	81181
693	14001	81280
694	14006	87753
695	14116	82791
696	14107	81722
697	14049	88216
698	19018	82014
699	14091	81945
700	17780	82268
701	14179	82526
702	14207	84497
703	14218	86771
704	14272	83133
705	14252	90540
706	19511	83061
707	14267	83162
708	14280	84718
709	14368	88682
710	14352	83604
711	14570	83659
712	14348	83981
713	14375	84304
714	14436	88191
715	14536	90763
716	14628	84798
717	14469	85604
718	15931	85695
719	14527	85753
720	14515	93178
721	15868	109251
722	14790	91463
723	14619	85997
724	14576	86061
725	19937	91773
726	14656	103874
727	14745	86700
728	14675	98229
729	13791	84644
730	14717	90539
731	14785	125217
732	20047	112280
733	14933	92838
734	14809	133222
735	35590	87097
736	14864	86851
737	14903	100190
738	14985	83306
739	13948	91711
740	13972	92070
741	15277	90087
742	15045	82470
743	14009	85118
744	14014	82987
745	14034	87108
746	14056	89032
747	15780	87043
748	14129	85781
749	14124	94991
750	14977	89908
751	14771	85863
752	14173	85861
753	14198	89343
754	14333	87406
755	14385	87364
756	14256	87055
757	14295	89832
758	14302	88186
759	14473	87795
760	14351	91826
761	14356	87903
762	14354	88063
763	14416	88136
764	14395	88302
765	14404	88490
766	14435	88815
767	14451	89934
768	14467	101138
769	19005	100406
770	15650	94567
771	15523	94469
772	15545	95434
773	15559	97508
774	15686	95468
775	16120	101926
776	27688	157550
777	16315	100468
778	14752	89120
779	14689	89284
780	14699	89399
781	14709	89503
782	14700	89615
783	29026	89992
784	14785	90171
785	14793	101061
786	14841	90198
787	14802	90369
788	14861	90496
789	14851	90605
790	14880	127200
791	18161	121660
792	17853	90068
793	14959	90052
794	14966	90283
795	14973	90260
796	14981	90639
797	14994	99113
798	16203	93946
799	16614	94882
800	15086	91283
801	15078	91640
802	15107	91626
803	15121	91657
804	15140	91609
805	15146	101713
806	15298	102434
807	15247	100453
808	16063	100386
809	16953	102612
810	18022	108156
811	21840	134567
812	16415	103227
813	16399	103737
814	20910	124392
815	17361	106249
816	16494	102240
817	16476	100608
818	16459	100821
819	16689	101794
820	16502	116083
821	18100	119045
822	16667	102965
823	22475	109979
824	16631	101640
825	16612	102099
826	16687	103031
827	16682	102793
828	16678	102046
829	16672	102217
830	16689	102471
831	16711	102114
832	16762	102968
833	16798	107589
834	23758	104852
835	16876	103094
836	16830	104509
837	16844	103521
838	16839	103724
839	16873	105591
840	15889	99683
841	17254	104555
842	15867	97926
843	15851	102412
844	15920	97931
845	15889	98278
846	15903	98344
847	15931	98419
848	15943	132743
849	17923	137511
850	17359	107408
851	17247	107119
852	20751	110263
853	17223	106238
854	17133	124232
855	17302	134044
856	17308	106980
857	17235	107044
858	17272	107233
859	17262	107202
860	17282	108201
861	17344	107637
862	17325	107704
863	17338	131366
864	17455	109682
865	17481	108602
866	17459	108396
867	17463	113048
868	17492	108939
869	17457	109246
870	17486	120595
871	23383	151120
872	24550	132649
873	18118	110506
874	17684	125472
875	18037	110374
876	21185	135850
877	26706	143658
878	17872	111608
879	17805	114414
880	22826	105278
881	16576	104057
882	16538	107534
883	17772	112552
884	17581	104537
885	16611	106512
886	16641	104917
887	16664	105360
888	16686	105232
889	16714	108691
890	16771	106324
891	18350	107926
892	16738	137104
893	16889	105902
894	16821	106067
895	16851	107156
896	21311	111585
897	16900	107427
898	16893	107340
899	16901	107548
900	16907	107864
901	16926	121122
902	24634	128949
903	18302	119300
904	18184	116469
905	18183	115551
906	18185	116923
907	19148	116890
908	23065	153815
909	21000	164611
910	18482	118670
911	18413	129374
912	30807	165770
913	21150	120366
914	18527	120070
915	24544	116315
916	17268	115542
917	17227	111069
918	17259	111228
919	17256	111325
920	17276	111497
921	17287	117366
922	17360	113016
923	17333	111777
924	17344	112027
925	17348	113648
926	19357	116875
927	17456	113811
928	17460	112436
929	18368	113749
930	17440	114285
931	17451	112350
932	17498	112465
933	17507	112614
934	17538	121241
935	17680	112877
936	17634	115366
937	17567	113752
938	17608	127998
939	17693	113330
940	17655	115125
941	17657	115701
942	17699	113627
943	17693	113838
944	17721	127780
945	19105	121889
946	18983	123230
947	19126	126310
948	19128	122170
949	19065	122155
950	19067	128347
951	19128	128452
952	19132	122330
953	19136	122453
954	19148	122577
955	19153	122651
956	19178	154824
957	25526	168609
958	19481	124633
959	19428	130209
960	18175	115524
961	18039	119175
962	18084	116062
963	18090	116171
964	18074	116422
965	18119	121684
966	18192	118679
967	18175	125155
968	18284	119506
969	18214	117455
970	18201	117410
971	18229	117623
972	18240	118220
973	18260	121098
974	18305	118196
975	18299	120929
976	18329	118686
977	18340	118637
978	18357	119080
979	18393	124856
980	19521	119144
981	18390	119536
982	18428	119582
983	18428	119834
984	18460	121278
985	18496	125092
986	19591	123260
987	18531	120281
988	18509	120442
989	18543	120576
990	18586	120283
991	18586	126362
992	18630	123555
993	18829	121423
994	18651	121516
995	18833	136941
996	18810	121822
997	20540	137561
998	20168	130099
999	20055	130193
1000	20043	130441
